SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_0,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_Female,gender_Male,Churn
0,0,0,10,1,1,0,0,0,0,0,0,1,83.5731521709261,897.2000720974978,0,0,1,1,0,0,0,0,0,0,0,1,1
0,0,0,6,1,0,0,0,0,0,0,0,0,19.728226012101228,142.3288673894386,1,0,0,1,0,0,1,0,0,0,1,0,1
0,0,0,8,1,0,0,0,0,0,1,1,0,100.34466229938265,831.3105864870947,0,0,1,1,0,0,0,0,0,0,0,1,1
0,0,0,7,1,0,0,0,0,0,0,0,0,76.01116767298011,521.3172119694984,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,4,1,0,0,0,0,0,0,0,0,45.481339420984874,193.89313547482635,0,1,0,1,0,0,0,0,0,1,1,0,1
0,0,0,52,0,0,0,0,0,0,0,0,1,25.28258333440281,1179.8479521526187,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,0,50,1,1,0,0,0,1,0,1,1,103.04812841471576,5120.834153058671,0,0,1,1,0,0,0,0,0,0,0,1,1
0,0,0,1,1,0,0,0,0,0,0,0,0,45.16491394221467,45.16491394221467,0,1,0,1,0,0,0,0,0,1,0,1,1
0,0,0,4,1,1,0,0,0,0,0,0,0,50.78028162384346,242.45028444811211,0,1,0,1,0,0,0,0,0,1,1,0,1
0,0,0,10,1,0,0,0,0,1,1,0,0,92.48891890248878,988.6613206971487,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,50,1,1,0,0,0,0,0,0,0,88.59101406441295,4516.435663020337,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,8,1,1,0,0,1,0,1,1,1,100.32169594381038,819.7222468019038,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,9,0,0,0,0,1,1,0,0,0,56.03225525641847,531.2502834693371,0,1,0,1,0,0,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,0,0,1,79.27336236632699,148.01559498051853,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,1,1,0,0,0,0,0,1,0,0,79.59601180697086,79.59601180697086,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,2,1,0,0,0,0,0,0,0,1,51.38230484139153,107.26273881937674,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,46.10293282462174,46.10293282462174,0,1,0,1,0,0,0,0,0,0,0,1,1
0,0,0,4,1,1,0,1,0,0,0,0,1,93.27952720592914,362.58135834650096,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,22,1,1,0,0,0,0,0,0,1,77.8701732997256,1736.906194241722,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,10,1,0,0,0,0,0,0,0,1,79.31115055360628,843.9846031884082,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,11,1,0,0,0,0,0,0,0,0,44.88044606572201,482.28527493518226,0,1,0,1,0,0,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,0,0,0,44.74731552971772,80.60303359069837,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,0,48,1,1,0,1,0,0,0,0,0,92.86410448590927,4545.651377263873,0,0,1,1,0,0,0,0,0,0,0,1,1
0,0,0,27,1,1,0,0,0,0,0,0,1,88.81064869862927,2405.6434414497717,0,0,1,1,0,0,0,0,0,0,1,0,1
1,0,0,25,1,1,0,1,0,0,0,0,1,89.65594782510202,2189.4442435206133,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,1,34,1,0,0,0,1,0,1,0,1,85.76830691422506,3031.245280034644,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,49,1,1,0,0,1,0,1,0,1,97.32383678258478,4880.921084691157,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,54.90972621479319,54.90972621479319,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,46,1,1,0,0,1,0,0,0,0,89.69442423531079,4250.649014686289,0,0,1,1,0,0,0,0,0,0,0,1,1
0,0,0,4,1,0,0,0,0,0,0,0,1,49.99482630823699,220.96764051862456,0,1,0,1,0,0,0,0,1,0,0,1,1
0,0,0,5,1,1,0,0,0,0,0,0,0,80.5063164727618,415.93421541788155,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,35,1,0,0,1,1,0,0,0,1,90.50558080302376,3223.3565631025576,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,18,1,1,0,0,0,0,1,0,1,89.40302919333567,1648.9878685786882,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,1,2,0,0,0,0,0,0,0,0,1,19.72440932274297,35.86814302623335,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,0,2,0,0,0,0,0,0,0,0,0,34.7792362274285,69.168520350879,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,0,0,0,44.33860385281497,94.51508254450358,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,28,1,0,0,0,0,1,1,0,0,90.91022552898917,2558.983757101378,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,10,1,0,0,1,1,0,0,0,1,93.58573340937313,943.0399750942001,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,5,1,0,0,0,0,0,0,0,0,73.28411123992048,415.3584081921234,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,20,1,0,0,0,0,0,1,1,1,96.91094622039618,1921.9960845359383,0,0,1,1,0,0,0,0,0,0,0,1,1
0,0,0,1,1,0,0,0,0,0,0,0,1,59.96136679347013,59.96136679347013,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,36,1,0,0,0,1,0,0,1,0,86.68371242381944,3137.3915661870005,0,0,0,0,1,0,0,0,0,0,1,0,1
0,0,0,43,1,0,0,0,0,0,1,1,0,101.56397811758202,4398.716955506605,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,10,1,0,0,0,0,0,0,0,0,19.318560264054526,177.55758943781893,1,0,0,1,0,0,0,0,0,0,1,0,1
0,0,0,3,1,0,0,0,0,0,0,0,0,44.47112618423925,126.02669725625024,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,2,0,0,0,0,0,0,0,0,0,30.39277686409991,64.28456771243522,0,1,0,1,0,0,0,0,1,0,0,0,1
0,1,0,69,1,1,1,1,1,1,1,1,1,114.9305914183893,8173.366487647536,0,0,1,0,0,0,0,0,0,0,0,1,1
0,1,0,30,1,1,0,1,0,0,1,0,1,94.10343642660423,2804.84232537065,0,0,1,1,0,0,0,0,0,0,0,0,1
0,1,0,47,1,1,0,0,1,1,1,1,1,109.13653155242494,5123.497534860719,0,0,1,1,0,0,0,0,0,0,0,1,1
0,1,0,8,0,0,0,0,0,0,0,0,0,41.75863790999001,330.5062246438369,0,1,0,1,0,0,0,0,0,0,0,1,1
0,0,0,3,1,0,0,0,0,0,1,1,1,95.17327683379386,296.7382206829925,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,31,1,1,0,0,0,0,0,0,0,86.01840597863344,2790.278815344405,0,0,1,0,0,0,0,0,1,0,1,0,1
0,0,0,4,1,0,0,0,0,0,1,0,0,89.49094565222254,366.12414933816285,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,45,1,0,0,0,1,0,0,1,1,89.70737863232202,4043.6299514601856,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,1,1,1,89.26727522106412,89.26727522106412,0,0,1,1,0,0,0,0,1,0,0,1,1
1,0,0,1,1,0,0,0,0,0,0,0,1,70.18055447851842,70.18055447851842,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,3,1,0,0,0,0,0,1,0,1,78.81850992274663,242.9701397768236,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,32,1,1,0,0,0,0,0,0,0,83.75483276270526,2771.729980435609,0,0,1,0,0,0,0,0,1,0,1,0,1
0,0,0,1,1,1,0,0,0,0,0,1,1,85.26028555334977,85.26028555334977,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,11,0,0,0,0,0,0,0,0,1,37.735155203544196,444.0810253664388,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,0,69,1,1,0,0,0,0,0,1,1,94.94893847531631,6583.838127108827,0,0,1,0,0,0,0,0,0,0,1,0,1
0,1,1,1,1,0,0,0,0,0,0,0,1,70.65147595025101,70.65147595025101,0,0,1,1,0,0,0,0,1,0,0,1,1
0,1,0,34,1,1,0,0,0,0,0,1,1,96.9071812332891,3209.734761078562,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,9,0,0,0,0,0,0,0,0,0,48.1405187416685,440.4036341859703,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,34,1,0,0,0,0,0,0,0,1,96.63645486472352,3207.1964377435083,0,0,1,0,0,0,0,0,1,0,1,0,1
0,0,0,32,1,0,0,0,0,1,1,0,0,78.88704494872376,2562.0415799533835,0,0,0,1,0,0,0,0,1,0,1,0,1
0,0,0,56,1,1,0,0,0,0,0,1,0,94.05763438198589,5122.838763321386,0,0,1,0,0,0,0,0,1,0,0,1,1
0,0,0,29,1,0,0,0,0,0,0,0,0,20.62533805740468,662.2040664693637,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,1,0,0,0,0,0,0,0,1,69.00591180128133,262.93464919273157,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,0,6,1,0,0,0,0,0,1,1,1,99.45742507190333,551.4022619522658,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,7,1,1,0,0,0,0,0,0,1,83.10388134394508,603.3620099298231,0,0,1,1,0,0,0,0,0,1,0,0,1
0,1,1,29,1,1,1,1,0,0,1,0,0,95.32089417902317,2839.384767466453,0,0,1,0,0,0,0,0,1,0,0,1,1
0,0,0,11,0,0,0,0,0,0,0,1,1,41.7574087886889,444.19788320323175,0,1,0,1,0,0,0,0,1,0,1,0,1
0,0,0,8,0,0,0,0,0,0,0,0,1,49.15996018588389,416.3044512040594,0,1,0,1,0,0,0,0,1,0,0,1,1
0,0,0,10,1,1,0,0,0,0,0,0,0,98.54096129643472,1008.5465073374758,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,24.472785733497123,24.472785733497123,0,1,0,1,0,0,0,0,0,0,0,1,1
0,0,0,9,1,1,0,0,1,0,1,1,0,99.8193937949977,920.1158956384143,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,22,1,0,0,0,0,0,1,1,0,91.11392785214777,1910.261136028925,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,7,1,0,0,0,0,0,0,0,1,76.40521428661084,525.742215061147,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,2,1,1,0,0,0,0,1,1,1,94.04223259513746,196.77218068405432,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,69.76528910033625,69.76528910033625,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,20,1,1,1,1,0,0,1,0,0,79.23929181522752,1624.2281249340706,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,33,1,0,0,0,0,0,0,0,1,70.30846551145846,2415.226014384201,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,69.4231196303855,69.4231196303855,0,0,1,1,0,0,0,0,0,1,0,0,1
0,0,0,5,1,0,0,0,0,0,0,0,1,85.3196155081035,424.49327139181116,0,0,1,1,0,0,0,0,0,0,0,0,1
0,1,0,24,1,0,0,0,0,0,1,0,1,92.22825393740574,2262.157499955831,0,0,1,1,0,0,0,0,0,0,1,0,1
1,1,0,53,1,1,0,1,1,0,0,0,1,88.15538982451403,4878.645360160749,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,11,1,0,0,0,0,0,0,0,1,73.0920585535611,924.3039341240083,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,70,1,1,0,1,1,0,1,1,0,108.4266784125847,7712.078705313249,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,0,9,1,0,0,0,0,0,1,0,1,82.41991122651073,754.0746406720555,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,74.16503804200619,74.16503804200619,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,9,1,0,0,0,0,0,1,1,0,93.0633778950589,856.1293976291907,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,17,1,1,0,0,0,0,1,1,1,98.89867433350776,1748.983085403629,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,12,1,0,0,0,0,1,0,0,0,78.05560889572932,868.9978271833056,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,59,1,0,0,1,1,0,1,0,1,106.7447489396884,6252.924186702041,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,62,1,1,0,0,0,0,0,1,1,96.41535814881546,6125.502966723441,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,10,1,1,0,0,0,0,0,1,1,86.16506575859088,856.1823848386412,0,0,1,1,0,0,0,0,1,0,0,1,1
0,1,1,68,1,1,0,1,1,0,1,1,1,105.11601209703412,7452.484166777633,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,0,40,1,1,0,0,0,0,1,0,0,88.69107683863302,3537.5137703743853,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,15,1,0,0,0,0,0,0,0,1,70.47369824987557,1096.645253311327,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,0,10,1,1,0,0,0,0,1,0,1,98.36745944695018,1058.896135196118,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,13,1,0,0,0,0,0,0,0,1,66.19566656887625,940.898730909399,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,0,8,1,0,0,0,1,0,0,0,1,90.34931754705538,742.597707693046,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,28,1,1,0,0,0,0,0,0,1,87.49942804917211,2467.5667491911995,0,0,1,1,0,0,0,0,0,0,0,1,1
0,0,1,4,1,1,0,0,0,0,0,0,0,82.6381763753775,333.07215200397394,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,9,0,0,0,0,0,0,0,0,0,38.83487834421951,329.20930309368293,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,0,1,0,80.10818222617273,80.10818222617273,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,6,1,0,0,0,1,0,1,1,1,96.30280481554169,661.4598956132564,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,7,1,0,0,0,0,0,1,1,1,94.50096771879477,667.151964979784,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,5,1,1,0,0,1,0,0,0,1,91.50937601596145,452.83001939790506,0,0,1,1,0,0,0,0,1,0,0,1,1
0,0,0,8,1,1,0,0,0,0,0,1,1,84.81271000215632,764.4747544561844,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,15,1,1,0,0,0,0,0,0,1,79.69641793037219,1111.799179892724,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,11,0,0,0,0,1,0,0,0,0,53.33172941453845,610.1248145741447,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,42,1,0,1,1,0,1,1,1,1,109.36922772302775,4599.413658824328,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,4,1,0,0,0,0,0,0,0,1,78.1642925976425,323.4147892247977,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,53,0,0,1,0,1,1,0,1,0,59.72391785888294,3153.4483542440853,0,1,0,0,0,0,0,0,0,0,1,0,1
0,0,0,23,1,1,0,0,0,0,1,0,1,94.35762482184556,2197.4866618637293,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,12,1,0,0,0,0,0,1,1,1,92.97255006703506,1135.0758166443218,0,0,1,1,0,0,0,0,0,0,0,1,1
0,0,0,3,1,0,0,0,1,0,1,1,1,102.20570374665607,294.0951687297341,0,0,1,1,0,0,0,0,1,0,0,1,1
0,0,0,10,1,0,0,0,0,0,0,0,1,88.93452033924729,900.164830297237,0,0,1,1,0,0,0,0,0,0,0,0,1
0,1,0,16,1,1,0,0,0,0,0,0,1,85.06351602744107,1377.3702507873318,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,14,0,0,0,0,0,0,1,0,0,45.7125774631844,668.7536984792258,0,1,0,1,0,0,0,0,0,0,0,1,1
0,0,0,32,1,1,0,1,0,0,1,1,1,106.37269999119869,3421.8570426119813,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,3,0,0,0,0,0,0,0,0,0,23.925818015881042,80.1982552590625,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,0,37,1,1,0,0,1,0,1,1,1,99.30707194356633,3773.691440219881,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,26,1,1,0,0,1,0,0,1,1,96.07565799064321,2511.157448482957,0,0,1,1,0,0,0,0,1,0,0,1,1
0,0,0,43,1,1,0,0,0,0,1,1,0,101.52880935613959,4411.167104815952,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,19,1,0,0,0,1,0,1,0,0,106.40360447123541,1934.6557181013325,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,1,1,1,0,0,0,0,0,0,1,74.94920286224183,74.94920286224183,0,0,1,1,0,0,0,0,1,0,0,1,1
0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,1,0,0,1,0,0,0,0,0,1,0,1,1
0,0,0,7,1,1,0,0,0,0,0,0,0,74.09751179532878,555.6656009594891,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,0,68,1,1,0,1,1,1,1,1,0,114.26395768298191,7736.658816017775,0,0,1,0,0,1,0,1,0,0,0,1,1
0,0,0,22,0,0,0,0,0,0,0,0,0,38.716443772282574,876.8343580919513,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,13,1,1,0,0,0,0,0,0,0,89.18573151269567,1132.2008807149166,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,3,0,0,0,0,0,0,0,0,0,36.03619462448172,108.8233038447755,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,40,0,0,0,0,1,0,0,1,0,58.80944872368471,2348.2843042842114,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,53,1,0,0,0,1,0,0,0,0,67.44690448492324,3571.1255770970465,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,6,1,0,0,0,1,0,0,1,1,96.4405164835755,571.9373942306144,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,15,1,0,0,0,0,0,0,0,1,74.44255297572843,1163.7318592347337,0,0,1,1,0,0,0,0,0,0,0,1,1
0,0,0,9,1,0,1,0,0,0,0,0,1,73.17474856721059,704.7075049703424,0,1,0,1,0,0,0,0,0,0,1,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,25.092351694972045,25.092351694972045,0,1,0,1,0,0,0,0,0,0,0,1,1
0,0,0,3,0,0,0,0,0,0,0,0,0,20.775937262747796,76.47046710461554,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,0,4,0,0,0,0,0,0,0,0,0,47.61339869667728,201.50111250881375,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,41,0,0,0,0,0,0,0,0,1,65.80919097549096,2593.131408497885,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,1,1,0,0,0,0,0,0,0,0,20.295030559907367,20.295030559907367,1,0,0,1,0,0,0,0,0,1,0,1,1
0,0,0,18,1,0,0,0,0,0,0,0,0,77.14367689952442,1400.8058771059466,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,0,1,1,0,0,0,0,0,0,0,1,73.5825919272723,73.5825919272723,0,0,1,1,0,0,0,0,1,0,0,0,1
1,0,0,10,1,1,0,0,0,0,0,1,1,95.2103211071621,898.4625374965992,0,0,1,1,0,0,0,0,0,0,0,0,1
0,1,0,7,1,0,0,0,0,0,0,0,1,72.65730992544937,500.95315459276526,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,7,1,0,1,0,0,0,0,0,0,85.22490839116284,668.5325199424067,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,5,1,0,0,0,0,0,0,0,0,44.65841313651381,260.79368506632284,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,0,0,0,0,0,0,1,70.93770649540099,70.93770649540099,0,0,1,1,0,0,0,0,1,0,0,1,1
0,0,0,1,1,0,0,1,0,0,0,0,0,75.73952178022626,75.73952178022626,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,13,1,0,0,0,0,0,0,0,1,72.365574775908,913.1114410704708,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,8,1,0,0,0,0,0,0,0,1,79.0674247673092,643.0175202256919,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,15,1,0,0,0,1,0,0,0,0,67.13027603257389,1040.0409553727304,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,0,5,1,0,0,0,0,0,1,0,1,85.25949345847287,474.3835457906899,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,50.67698761435827,50.67698761435827,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,2,1,0,0,0,0,0,0,0,0,70.5627729033073,141.2561308655441,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,35.39208883890472,35.39208883890472,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,62,1,1,0,0,0,0,1,1,0,99.26210941107881,6134.650942593179,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,4,1,0,0,0,0,0,0,0,1,78.39152588114396,291.6931786423577,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,4,1,0,0,0,0,0,0,1,0,83.25569645064667,380.1837885295536,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,25,1,1,0,0,0,0,0,1,1,91.28044409053294,2365.9470003981505,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,32,1,0,0,0,0,0,1,0,1,94.9508929927197,3181.9427084915064,0,0,1,1,0,0,0,0,1,0,0,1,1
0,1,0,21,1,1,0,0,1,0,1,1,1,104.02327401471294,2253.9618570170314,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,1,1,1,0,0,1,0,1,1,1,100.66439661276704,100.66439661276704,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,14,1,0,0,0,0,0,0,0,0,55.459141095962494,746.1047790177403,0,1,0,1,0,0,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,69.96406782253561,69.96406782253561,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,10,1,0,0,0,0,0,0,0,1,76.87426158206932,792.806290582213,0,0,1,1,0,0,0,0,1,0,0,1,1
0,0,0,1,1,0,0,0,0,0,0,0,1,71.17637853374477,71.17637853374477,0,0,1,1,0,0,0,0,0,1,0,1,1
0,0,0,8,0,0,0,0,0,0,0,0,1,30.041535075609488,224.6799853276411,0,1,0,1,0,0,0,0,1,0,0,1,1
0,0,0,32,1,0,0,0,0,1,0,0,0,92.48113037334439,2914.2262493886224,0,0,1,1,0,0,0,0,0,0,1,0,1
0,1,1,26,1,0,0,0,0,0,0,1,1,84.41045871979688,2228.8005547150583,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,1,0,80.06338920833919,80.06338920833919,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,11,1,0,0,0,0,0,0,1,1,89.8133407969695,1117.7565421215909,0,0,1,1,0,0,0,0,1,0,1,0,1
1,1,0,3,1,1,0,0,0,0,1,1,1,101.80803419673981,343.0937389591083,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,11,1,1,0,0,0,0,1,1,1,100.50895748615521,1160.623111155329,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,3,1,0,0,0,0,0,1,0,0,84.81482732320944,245.97967968459224,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,43,1,1,0,1,0,0,0,1,1,97.38692891895181,4144.059815757836,0,0,1,1,0,0,0,0,1,0,0,1,1
0,0,0,56,1,1,0,0,0,0,0,1,1,95.27370609882432,5437.082185421458,0,0,1,1,0,0,0,0,0,0,1,0,1
0,0,0,23,0,0,0,0,0,0,0,0,0,27.637104658465418,676.9470705331846,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,52,1,0,0,0,0,0,0,0,0,29.886540588195814,1332.0294733327805,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,1,1,0,0,0,0,0,0,0,0,20.116751224730596,20.116751224730596,1,0,0,1,0,0,0,0,0,1,0,1,1
0,0,0,40,0,0,1,1,0,0,0,0,1,55.32725020248725,2135.0074208286464,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,4,0,0,0,0,0,0,0,0,0,45.18478402748865,174.8828471525123,0,1,0,1,0,0,0,0,0,0,0,1,1
0,0,0,7,1,0,0,0,0,0,1,0,1,80.21354319331098,582.6019242734833,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,41,1,1,0,0,1,1,1,1,1,106.2499035584903,4512.876476345836,0,0,1,1,0,0,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,24.27842352526059,24.27842352526059,0,1,0,1,0,0,0,0,0,0,0,1,1
0,1,0,2,1,0,0,0,1,0,0,0,0,79.35006932330161,170.4939116241648,0,0,1,1,0,0,0,0,0,0,1,0,1
0,1,0,35,1,1,0,0,1,1,0,1,0,94.72253564374704,3341.2300511427593,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,14,1,0,0,0,0,0,0,0,1,80.44833388294322,1072.0006333998729,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,2,1,0,0,0,0,0,0,0,0,45.88227951167714,80.8950915870493,0,1,0,1,0,0,0,0,0,0,0,1,1
0,0,0,3,1,1,0,0,1,0,1,1,1,103.55786576705194,325.97893167289817,0,0,1,1,0,0,0,0,0,0,0,1,1
0,0,0,7,1,1,0,0,0,0,1,1,1,99.39670983319517,667.5306121798588,0,0,1,1,0,0,0,0,1,0,0,1,1
1,0,0,12,1,0,0,0,0,0,0,0,1,75.40291821792766,942.1164625116403,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,9,1,0,0,0,0,0,0,0,1,78.83037997678873,720.8813299187606,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,1,1,1,0,0,0,0,0,0,0,0,50.264988501553205,50.264988501553205,0,1,0,1,0,0,0,0,0,1,0,1,1
0,0,0,9,1,0,1,0,0,1,0,0,0,62.982108524144564,661.068358071615,0,1,0,1,0,0,0,0,0,1,0,0,1
0,0,0,6,1,0,0,0,0,0,0,0,0,75.50084989946329,480.7946862752859,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,34,1,1,0,0,0,0,1,1,1,97.4879310935552,3476.686019566664,0,0,1,1,0,0,0,0,1,0,0,1,1
0,0,1,1,1,0,0,0,1,0,0,0,0,50.08060376099744,50.08060376099744,0,1,0,1,0,0,0,0,0,0,0,1,1
